,dataset_name,sequence_name,image_path,mask,gold_mask,cyto3,nuclei,cyto2_cp3,tissuenet_cp3,livecell_cp3,yeast_PhC_cp3,yeast_BF_cp3,bact_phase_cp3,bact_fluor_cp3,deepbacs_cp3,cyto2,cyto,CPx,transformer_cp3,neurips_cellpose_default,neurips_cellpose_transformer,neurips_grayscale_cyto2,CP,CPx.1,TN1,TN2,TN3,LC1,LC2,LC3,LC4,generic_confocal_3D_unet,generic_light_sheet_3D_unet,confocal_3D_unet_ovules_ds1x,confocal_3D_unet_ovules_ds2x,confocal_3D_unet_ovules_ds3x,confocal_2D_unet_ovules_ds2x,lightsheet_3D_unet_root_ds1x,lightsheet_3D_unet_root_ds2x,lightsheet_3D_unet_root_ds3x,lightsheet_2D_unet_root_ds1x,lightsheet_3D_unet_root_nuclei_ds1x,lightsheet_2D_unet_root_nuclei_ds1x,confocal_2D_unet_sa_meristem_cells,confocal_3D_unet_sa_meristem_cells,lightsheet_3D_unet_mouse_embryo_cells,confocal_3D_unet_mouse_embryo_nuclei,PlantSeg_3Dnuc_platinum
0,BF-C2DL-HSC,1,./datasets/BF-C2DL-HSC/01/t0930.tif,./datasets/BF-C2DL-HSC/01_ERR_SEG/mask0930.tif,./datasets/BF-C2DL-HSC/01_GT/SEG/man_seg0930.tif,0.9858048339874167,0.9943752401080376,0.9121813694937622,0.9971357615731972,0.9872342456506726,0.9685297681993964,0.9959068355064411,0.9666227433047397,0.9488849936237588,0.9971357615731972,0.9290227053971412,0.9711772571631743,0.9670910924577165,,,,0.9940068376001548,0.9753779718536234,,0.9818965667979382,0.9971357615731972,0.9938080737402127,0.99672334586709,0.9779710527106696,0.9708116629701471,0.9577531419337443,,,,,,0.9971338065945942,,,,0.9971338065945942,,0.9971338065945942,0.9971338065945942,,,,
1,BF-C2DL-HSC,1,./datasets/BF-C2DL-HSC/01/t1378.tif,./datasets/BF-C2DL-HSC/01_ERR_SEG/mask1378.tif,,0.9858608885077621,0.9923341715290154,0.9251764808015498,0.9948432490464313,0.983011919260448,0.9830389036036254,0.9949836945627356,0.9683892243184156,0.9441622720836137,0.9944337292156876,0.9233144131685102,0.9728679884231077,0.9697670399524213,,,,0.991787610343003,0.9544785263143777,,0.9806036365754449,0.9949505320324402,0.9912899365777766,0.9935411689409374,0.9757318691109109,0.9942933611203701,0.945404337444981,,,,,,0.9949485813296984,,,,0.9949485813296984,,0.9949485813296984,0.9949485813296984,,,,
2,BF-C2DL-HSC,1,./datasets/BF-C2DL-HSC/01/t0589.tif,./datasets/BF-C2DL-HSC/01_ERR_SEG/mask0589.tif,,0.9874065328610783,0.995451989143458,0.9315045797732598,0.9980569821328539,0.9807459301603082,0.9848929430352653,0.997266753859046,0.9739999380766611,0.9480178474412334,0.9977869823644037,0.9288786277563006,0.9759002539364017,0.9718383367047819,,,,0.9936171418632239,0.9859014816876951,,0.9849682582151631,0.9983348841765023,0.9946267676135653,0.9979239296486349,0.9802556803015906,0.9893870753221223,0.959580882896745,,,,,,0.9983329268495745,,,,0.9983329268495745,,0.9983329268495745,0.9983329268495745,,,,
3,BF-C2DL-HSC,1,./datasets/BF-C2DL-HSC/01/t0097.tif,./datasets/BF-C2DL-HSC/01_ERR_SEG/mask0097.tif,,0.9875033365351081,0.996772201391927,0.94472749317744,0.9986559376793961,0.991377400277399,0.9853371920352966,0.9975894200802679,0.9699591370107449,0.9479657688124971,0.9980530685715517,0.9329319418850871,0.9780707750271715,0.9691681659189709,,,,0.9893502190508414,0.9870194124453137,,0.9766315299953495,0.9841111615734793,0.9947437787694029,0.9990064735985545,0.9863635876830269,0.9394642279977945,0.9712686769059526,,,,,,0.9993826041365523,,,,0.9993826041365523,,0.9993826041365523,0.9993826041365523,,,,
4,BF-C2DL-HSC,1,./datasets/BF-C2DL-HSC/01/t0367.tif,./datasets/BF-C2DL-HSC/01_ERR_SEG/mask0367.tif,,0.9856038369005816,0.9949173706046451,0.94522070846765,0.9982839949225055,0.9848562530949534,0.9765415270386657,0.9980335009950015,0.9692422924752397,0.9495088483736575,0.9978965386897826,0.9102227157520811,0.9704595259964091,0.9721814345053451,,,,0.9945994669857713,0.9810382730146893,,0.98253403259394,0.9883846835318437,0.9949095680759712,0.9980295875256829,0.9764802531196748,0.98873550266211,0.9570733111105781,,,,,,0.9984405855248722,,,,0.9984405855248722,,0.9984405855248722,0.9984405855248722,,,,
5,BF-C2DL-HSC,2,./datasets/BF-C2DL-HSC/02/t0930.tif,./datasets/BF-C2DL-HSC/02_ERR_SEG/mask0930.tif,,0.9713086757099639,0.9857352534678829,0.9733908526824361,0.9562813969164741,0.9785445933810595,0.9742272480518512,0.9877744369985989,0.9759634056458588,0.9180887179492001,0.9877783103981792,0.9782510678114834,0.9557038166036398,0.9840088999360123,,,,0.983206608485348,0.9674230538162819,,0.982638068944339,0.9756629926810798,0.9817502578936836,0.9874897834530418,0.9480011075783182,0.9874491253158663,0.9262379822558001,,,,,,0.9877763736965022,,,,0.9877763736965022,,0.9877763736965022,0.9877763736965022,,,,
6,BF-C2DL-HSC,2,./datasets/BF-C2DL-HSC/02/t1378.tif,./datasets/BF-C2DL-HSC/02_ERR_SEG/mask1378.tif,,0.9581740473313376,0.9633713169946811,0.9033935860058309,0.9181879038141871,0.951724428219934,0.9560825807787705,0.9641406186821523,0.9484792368822422,0.8972921599297699,0.9630822758745444,0.9272442164725442,0.9502058030141108,0.960774891471177,,,,0.9595074818955416,0.9515470711967454,,0.9616232571868657,0.9526677622228369,0.9637549474073276,0.9637549474073276,0.9381837009029721,0.9636793433483996,0.9313253935873029,,,,,,0.9637530572349025,,,,0.9637530572349025,,0.9637530572349025,0.9637530572349025,,,,
7,BF-C2DL-HSC,2,./datasets/BF-C2DL-HSC/02/t0589.tif,./datasets/BF-C2DL-HSC/02_ERR_SEG/mask0589.tif,,0.9793335150778413,0.9934729930430705,0.9494566899941522,0.9580838380823409,0.9852348039821464,0.9832297424192642,0.9954110045909516,0.9813018401964793,0.9213509917060395,0.9944337292156876,0.9861102728297545,0.9794564208144665,0.9798636551105073,,,,0.994975891515241,0.9710001555391751,,0.9873213534279881,0.9865511983376923,0.9922057707762298,0.994975891515241,0.9464994113370567,0.9946930722496955,0.9417161565402772,,,,,,0.9949739407629049,,,,0.9949739407629049,,0.9949739407629049,0.9949739407629049,,,,
8,BF-C2DL-HSC,2,./datasets/BF-C2DL-HSC/02/t0097.tif,./datasets/BF-C2DL-HSC/02_ERR_SEG/mask0097.tif,,0.9765568461120385,0.9959165984306199,0.9580049118072437,0.9752135006162256,0.9984347129343843,0.9877337672143766,0.9979493647829353,0.982807633061048,0.8914208369643817,0.9984347129343843,0.9871297263971123,0.9763692038240933,0.9792701477710171,,,,0.9932373351466107,0.9701893224275374,,0.9962153900946544,0.9900837216379905,0.9895442147482937,0.9984347129343843,0.9425555049863559,0.9916865002274595,0.9449277158395973,,,,,,0.9984327554118915,,,,0.9984327554118915,,0.9984327554118915,0.9984327554118915,,,,
9,BF-C2DL-HSC,2,./datasets/BF-C2DL-HSC/02/t0367.tif,./datasets/BF-C2DL-HSC/02_ERR_SEG/mask0367.tif,,0.976869023948777,0.995186595225126,0.9724006983934245,0.9706117860009486,0.9887064245491489,0.9883885593100579,0.9972100535963389,0.9801345971306392,0.9199479029919079,0.9967272542210982,0.9844141494311903,0.9809344044865708,0.9833164994784583,,,,0.9924334016293382,0.9700523461119903,,0.9945546175767559,0.9889158059437406,0.9887296869714909,0.9972863064202544,0.9486411470640486,0.9927214194599473,0.9418325866576818,,,,,,0.9972843511469064,,,,0.9972843511469064,,0.9972843511469064,0.9972843511469064,,,,
10,BF-C2DL-MuSC,1,./datasets/BF-C2DL-MuSC/01/t1102.tif,./datasets/BF-C2DL-MuSC/01_ERR_SEG/mask1102.tif,,0.9776053834139258,0.9881466628524592,0.9759943742663685,0.958164746074688,0.9900133113960091,0.985651975316382,0.9887369729762702,0.9768171766887795,0.9521421225398347,0.9900133113960091,0.974774646381872,0.9739096060086968,0.983983448310423,,,,0.984137922393595,0.9707302503857833,,0.987957695014952,0.9771239207167101,0.9900133113960091,0.9863902913230268,0.9719923434353497,0.9826474528313698,0.9764559049677951,,,,,,0.9900115251632732,,,,0.9900115251632732,,0.9900186701134568,0.9900115251632732,,,,
11,BF-C2DL-MuSC,1,./datasets/BF-C2DL-MuSC/01/t0029.tif,./datasets/BF-C2DL-MuSC/01_ERR_SEG/mask0029.tif,,0.8900645099689087,0.9987378518238041,0.8931536022638874,0.9690097489535662,0.9911285462688793,0.9928306133528927,0.9992857890047578,0.9869849011589191,0.9839000068007975,0.9993561053209689,0.9333144975914667,0.9363944758291322,0.9482052142767385,,,,0.9993561053209689,0.8990156475380909,,0.9984585915492957,0.9866768701935743,0.9991974498744325,0.9993561053209689,0.9452497104551996,0.9971300218986716,0.9902955764526337,,,,,,0.9993543022767157,,,,0.9993543022767157,,0.9993543022767157,0.9993543022767157,,,,
12,BF-C2DL-MuSC,1,./datasets/BF-C2DL-MuSC/01/t0621.tif,./datasets/BF-C2DL-MuSC/01_ERR_SEG/mask0621.tif,,0.9647625267967682,0.9944799691972206,0.9691339164540952,0.9395793017290552,0.9941983098642224,0.9936764637116065,0.9956487181541348,0.9735933171436914,0.9432156527272456,0.9957690818907703,0.9720239164737967,0.9736653518037303,0.9958535248189856,,,,0.989206260907015,0.9754327251213127,,0.9940368849694424,0.9832256310068199,0.9931728095497956,0.9906976744186047,0.9665732923408807,0.9934595565194483,0.9792950015891211,,,,,,0.9958517280865375,,,,0.9958517280865375,,0.9958517280865375,0.9958517280865375,,,,
13,BF-C2DL-MuSC,1,./datasets/BF-C2DL-MuSC/01/t0150.tif,./datasets/BF-C2DL-MuSC/01_ERR_SEG/mask0150.tif,,0.9064309281666003,0.9982406425980805,0.9003976448180597,0.9686443326797943,0.989782913844044,0.9964016792163657,0.9987378518238041,0.9906154545111722,0.9704377456892452,0.9988928299015267,0.9273379743930342,0.946831472592936,0.9769899288581818,,,,0.9997167795489579,0.9176439958585865,,0.9978012867878963,0.9861304838205401,0.9988928299015267,0.9938575546232469,0.9399340066833327,0.9974215077962901,0.988988540869523,,,,,,0.9988910276927515,,,,0.9988910276927515,,0.9988910276927515,0.9988910276927515,,,,
14,BF-C2DL-MuSC,1,./datasets/BF-C2DL-MuSC/01/t0946.tif,./datasets/BF-C2DL-MuSC/01_ERR_SEG/mask0946.tif,,0.9743736797671759,0.985276800977129,0.9695590026411336,0.9567976529443227,0.9869296978344022,0.9841521281146689,0.987075726206161,0.9691024358876433,0.9524550115630455,0.9879701729153142,0.9695572529391803,0.9760947652705606,0.9811432876019484,,,,0.983962143427942,0.9678056123608271,,0.9871897144844425,0.9752391270259868,0.9879701729153142,0.9836461747277121,0.9623747758401238,0.9829045763395544,0.979830560995452,,,,,,0.9879683903485293,,,,0.9879683903485293,,0.9879719554852958,0.9879683903485293,,,,
15,BF-C2DL-MuSC,2,./datasets/BF-C2DL-MuSC/02/t1102.tif,./datasets/BF-C2DL-MuSC/02_ERR_SEG/mask1102.tif,,0.9465477277516331,0.9688593698520407,0.937045835601334,0.9569548319670793,0.9685027484845821,0.9535027160863685,0.9689240650221667,0.9485134174304871,0.920245010874263,0.969170645053847,0.9488559797681281,0.9612845695602096,0.9546928533768759,,,,0.9606826979285412,0.9422759348731674,,0.9652310190651449,0.9695292581307132,0.963372298972724,0.9699772705866463,0.9657729373721539,0.9029928894412839,0.9608283620701091,,,,,,0.9695275084816078,,,,0.9695275084816078,,0.9695292581307132,0.9695275084816078,,,,
16,BF-C2DL-MuSC,2,./datasets/BF-C2DL-MuSC/02/t0029.tif,./datasets/BF-C2DL-MuSC/02_ERR_SEG/mask0029.tif,,0.9875477939693311,0.9979327131472775,0.983090810861095,0.9987270402965671,0.9987270402965671,0.9835751843743262,0.9984333718830816,0.9772596941501103,0.9635201020268086,0.9958086074782508,0.9854777060937036,0.9975348864029524,0.9979579201786505,,,,0.9749400045965299,0.9692056259465028,,0.9984531872815218,0.9987270402965671,0.9923864710682306,0.9978949037927778,0.9972109816695914,0.9529813038667804,0.9861304838205401,,,,,,0.9987252383867323,,,,0.9987252383867323,,0.9987252383867323,0.9987252383867323,,,,
17,BF-C2DL-MuSC,2,./datasets/BF-C2DL-MuSC/02/t0621.tif,./datasets/BF-C2DL-MuSC/02_ERR_SEG/mask0621.tif,,0.9710298511841524,0.9908049279839086,0.9668803551499042,0.9813221087249882,0.9929201821551915,0.9773408144499355,0.9919514752484054,0.9631567203034735,0.913816782756796,0.9902741357904442,0.9685394535425967,0.9916669511426051,0.992735679212196,,,,0.9698915024305552,0.9618138973911089,,0.9950399360734867,0.9929201821551915,0.9864757223356663,0.9929201821551915,0.9943184987019622,0.9502274344636004,0.9779176658673061,,,,,,0.9929183907002416,,,,0.9929183907002416,,0.9929219736133621,0.9929183907002416,,,,
18,BF-C2DL-MuSC,2,./datasets/BF-C2DL-MuSC/02/t0150.tif,./datasets/BF-C2DL-MuSC/02_ERR_SEG/mask0150.tif,,0.9503458128581508,0.9975456850367876,0.9840580190025836,0.9981523958018828,0.9981523958018828,0.9869599702454304,0.9977490811150789,0.9685184790561226,0.9537919359287659,0.9948640151740098,0.9853710257475679,0.9974431027290689,0.9979219103285383,,,,0.9815027331195458,0.9523466924743985,,0.9976086793945472,0.9981523958018828,0.9862995289231171,0.9981523958018828,0.9981523958018828,0.9545084680615099,0.985196805833884,,,,,,0.9981505949280156,,,,0.9981505949280156,,0.9981505949280156,0.9981505949280156,,,,
19,BF-C2DL-MuSC,2,./datasets/BF-C2DL-MuSC/02/t0946.tif,./datasets/BF-C2DL-MuSC/02_ERR_SEG/mask0946.tif,,0.9625102682491573,0.9824364840419872,0.9543344540215193,0.9838520754906075,0.981708189125025,0.9629394510066412,0.9850901556705222,0.9603012991514356,0.9306746179649646,0.9838520754906075,0.9628056370548354,0.9828283189639753,0.9836497243787674,,,,0.9685918917143045,0.9534063284993933,,0.9795954447803733,0.9748326945157293,0.9761705055856784,0.9830837155717117,0.9785743098764507,0.9513740787911381,0.9777659230924315,,,,,,0.9838503003013752,,,,0.9838520754906075,,0.9838520754906075,0.9838503003013752,,,,
20,DIC-C2DH-HeLa,1,./datasets/DIC-C2DH-HeLa/01/t014.tif,./datasets/DIC-C2DH-HeLa/01_ERR_SEG/mask014.tif,,0.4389206338751022,0.44215037436803045,0.40025586035045924,0.4396990375241992,0.4396990375241992,0.3923019316872122,0.4165734511361487,0.43346785218237693,0.4021357452510022,0.4396990375241992,0.4262730791935646,0.38502668146034763,0.40164469111246565,,,,0.4217825433758007,0.4235738141138777,,0.4395527756574648,0.4396990375241992,0.4396990375241992,0.3446488521621823,0.43727572036767465,0.3271769947347104,0.4374412247729186,,,,,,0.4396950841099938,,,,0.4396950841099938,,0.4396950841099938,0.4396950841099938,,,,
21,DIC-C2DH-HeLa,1,./datasets/DIC-C2DH-HeLa/01/t024.tif,./datasets/DIC-C2DH-HeLa/01_ERR_SEG/mask024.tif,,0.39171059826609544,0.3918842503484436,0.3670350071182357,0.39209490783764983,0.39209490783764983,0.3699461990504485,0.3877175058098601,0.38289319589369175,0.35859695675608444,0.3911566791908128,0.4429799332300316,0.376907965921864,0.3405368918162223,,,,0.41206762350824555,0.37922979183492006,,0.39024920581886835,0.39209490783764983,0.38446710131953854,0.287269173825828,0.39120835964740036,0.3842806750734005,0.39209490783764983,,,,,,0.39209121154269966,,,,0.39209490783764983,,0.39209490783764983,0.39209490783764983,,,,
22,DIC-C2DH-HeLa,1,./datasets/DIC-C2DH-HeLa/01/t037.tif,./datasets/DIC-C2DH-HeLa/01_ERR_SEG/mask037.tif,,0.33983118200705836,0.3400332268370607,0.34230785970859245,0.3400332268370607,0.3386338626202896,0.3223934279855424,0.3559967308428425,0.33670214800178466,0.30613546451953644,0.3400332268370607,0.3374284460679775,0.3320122152609462,0.3262805869868229,,,,0.3122159261558176,0.3300624329308976,,0.3400332268370607,0.3400332268370607,0.3400332268370607,0.2663655467259245,0.3400332268370607,0.3300658071652181,0.33935199732276744,,,,,,0.3400298018407621,,,,0.3400332268370607,,0.3400332268370607,0.3400298018407621,,,,
23,DIC-C2DH-HeLa,1,./datasets/DIC-C2DH-HeLa/01/t040.tif,./datasets/DIC-C2DH-HeLa/01_ERR_SEG/mask040.tif,,0.3303898133909857,0.3295025472360777,0.3273382752055738,0.3303898133909857,0.3303898133909857,0.29640124821348207,0.3087209287812866,0.3264517173679843,0.30110160637487376,0.3303898133909857,0.3349969189714967,0.3269552980719098,0.31488819557998854,,,,0.311523308026166,0.3303898133909857,,0.3303898133909857,0.3303898133909857,0.3303898133909857,0.2606501285204875,0.3270829325584456,0.3124721503206781,0.3303898133909857,,,,,,0.33038643751252894,,,,0.33038643751252894,,0.33038643751252894,0.33038643751252894,,,,
24,DIC-C2DH-HeLa,1,./datasets/DIC-C2DH-HeLa/01/t025.tif,./datasets/DIC-C2DH-HeLa/01_ERR_SEG/mask025.tif,,0.38759630424598834,0.38776158435549535,0.37549191424163875,0.3879232296492389,0.3879232296492389,0.3555549809964578,0.3819636827552395,0.3832288566664556,0.350199843421649,0.3879232296492389,0.3463511840868587,0.375307897118424,0.35581789265441754,,,,0.3630934584055887,0.38296615176838017,,0.3806135615536537,0.3879232296492389,0.3876917946179724,0.2736101832845465,0.3879232296492389,0.3826488497881015,0.3879232296492389,,,,,,0.38791955547437335,,,,0.3879232296492389,,0.38791955547437335,0.38791955547437335,,,,
25,DIC-C2DH-HeLa,2,./datasets/DIC-C2DH-HeLa/02/t014.tif,./datasets/DIC-C2DH-HeLa/02_ERR_SEG/mask014.tif,./datasets/DIC-C2DH-HeLa/02_GT/SEG/man_seg014.tif,0.383926238184357,0.3864111148132282,0.3772117849787753,0.38580645843410594,0.38233898269334204,0.37253557076848565,0.3972443567944994,0.38440860924878995,0.3626824900519042,0.3798287215171884,0.3763802183147029,0.38237907531673104,0.3772045496335601,,,,0.38580645843410594,0.38580645843410594,,0.3836559650581265,0.38580645843410594,0.38580645843410594,0.27379274822884575,0.37818563215822554,0.3411129727448297,0.38580645843410594,,,,,,0.38580645843410594,,,,0.38580645843410594,,0.3858027954579095,0.38580645843410594,,,,
26,DIC-C2DH-HeLa,2,./datasets/DIC-C2DH-HeLa/02/t024.tif,./datasets/DIC-C2DH-HeLa/02_ERR_SEG/mask024.tif,,0.3577630968998371,0.3583540817621958,0.3571374951788548,0.3577630968998371,0.3577630968998371,0.3512263890786039,0.376933279056636,0.34644453975094186,0.33942043129149857,0.35582490502801967,0.3525300862925174,0.35394818053399923,0.35524662796168105,,,,0.37533315145537344,0.3496159311353199,,0.3527185285140396,0.3577630968998371,0.3577630968998371,0.24897980575215653,0.3577630968998371,0.3577630968998371,0.3577630968998371,,,,,,0.3577666131454913,,,,0.3577630968998371,,0.3577666131454913,0.3577630968998371,,,,
27,DIC-C2DH-HeLa,2,./datasets/DIC-C2DH-HeLa/02/t037.tif,./datasets/DIC-C2DH-HeLa/02_ERR_SEG/mask037.tif,,0.32631078325718826,0.3257473461688236,0.32370889351764187,0.32631078325718826,0.32631078325718826,0.3141565192979642,0.3222933727449502,0.3221499866344549,0.3006013217170414,0.32612291768895724,0.3222867029339144,0.3100878825966471,0.302591826999523,,,,0.3114183302608639,0.323241169567028,,0.3234048353467991,0.32631078325718826,0.32631078325718826,0.2295252277710681,0.32631078325718826,0.2541334966319657,0.32631078325718826,,,,,,0.32630742804813573,,,,0.32631078325718826,,0.32630742804813573,0.32631078325718826,,,,
28,DIC-C2DH-HeLa,2,./datasets/DIC-C2DH-HeLa/02/t040.tif,./datasets/DIC-C2DH-HeLa/02_ERR_SEG/mask040.tif,,0.30391357115855233,0.3036801273125124,0.3061680045043025,0.30391357115855233,0.30263390006534435,0.28668157153970936,0.3224101053311272,0.299118868504257,0.27641631162507607,0.3022197605132498,0.29713895513968747,0.2998145558761987,0.28738296529658613,,,,0.30391357115855233,0.30391357115855233,,0.3031357499353761,0.30391357115855233,0.30391357115855233,0.25114366646223457,0.30391357115855233,0.30391357115855233,0.30391357115855233,,,,,,0.30391032831039894,,,,0.30391357115855233,,0.30391032831039894,0.30391357115855233,,,,
29,DIC-C2DH-HeLa,2,./datasets/DIC-C2DH-HeLa/02/t025.tif,./datasets/DIC-C2DH-HeLa/02_ERR_SEG/mask025.tif,,0.33435136263221654,0.3347827968705845,0.34145611319354713,0.3347827968705845,0.3329265564301259,0.32759035442890533,0.33317398280539995,0.33105519575311826,0.3188805735488334,0.3347726022933257,0.33506490860847554,0.33174492297141117,0.33313669350122305,,,,0.3272206709921094,0.3347827968705845,,0.33168403593571805,0.3347827968705845,0.3347827968705845,0.24964366583243952,0.3347827968705845,0.3347114380998447,0.3347827968705845,,,,,,0.3347827968705845,,,,0.3347827968705845,,0.3347827968705845,0.3347827968705845,,,,
30,Fluo-C2DL-Huh7,1,./datasets/Fluo-C2DL-Huh7/01/t025.tif,,./datasets/Fluo-C2DL-Huh7/01_GT/SEG/man_seg025.tif,0.6506119493439746,0.6519277395042843,0.651018684209076,0.6522153601560549,0.6518952095360299,0.6522153601560549,0.6522153601560549,0.6518496697327774,0.6496057201065047,0.6514867422079809,0.6518965107101616,0.6502755374810453,0.6498133572487796,,,,0.6593532235565187,0.654835881690572,,0.6522153601560549,0.6522153601560549,0.6593085844995257,0.6519797901184582,0.6520422551853982,0.6517390835205877,0.650420996051711,,,,,,0.6522153601560549,,,,0.6522153601560549,,0.6522387906835297,0.6522153601560549,,,,
31,Fluo-C2DL-Huh7,1,./datasets/Fluo-C2DL-Huh7/01/t014.tif,,./datasets/Fluo-C2DL-Huh7/01_GT/SEG/man_seg014.tif,0.6433930904129813,0.6432887841327951,0.652927684729064,0.6444252769914766,0.6435167298190069,0.6444252769914766,0.6444252769914766,0.6444110933639452,0.6422271590746247,0.6436094715829782,0.6557399958155528,0.6481576080891402,0.6432218290546322,,,,0.6488755122386914,0.6447967172331144,,0.6444252769914766,0.6444252769914766,0.650349562299525,0.6437447387520986,0.6444252769914766,0.6460102254015048,0.6429759447210395,,,,,,0.6444239875606813,,,,0.6444252769914766,,0.6443002116187225,0.6444252769914766,,,,
