,dataset_name,sequence_name,image_path,mask,gold_mask,cyto3,nuclei,cyto2_cp3,tissuenet_cp3,livecell_cp3,yeast_PhC_cp3,yeast_BF_cp3,bact_phase_cp3,bact_fluor_cp3,deepbacs_cp3,cyto2,cyto,CPx,transformer_cp3,neurips_cellpose_default,neurips_cellpose_transformer,neurips_grayscale_cyto2,CP,CPx.1,TN1,TN2,TN3,LC1,LC2,LC3,LC4,generic_confocal_3D_unet,generic_light_sheet_3D_unet,confocal_3D_unet_ovules_ds1x,confocal_3D_unet_ovules_ds2x,confocal_3D_unet_ovules_ds3x,confocal_2D_unet_ovules_ds2x,lightsheet_3D_unet_root_ds1x,lightsheet_3D_unet_root_ds2x,lightsheet_3D_unet_root_ds3x,lightsheet_2D_unet_root_ds1x,lightsheet_3D_unet_root_nuclei_ds1x,lightsheet_2D_unet_root_nuclei_ds1x,confocal_2D_unet_sa_meristem_cells,confocal_3D_unet_sa_meristem_cells,lightsheet_3D_unet_mouse_embryo_cells,confocal_3D_unet_mouse_embryo_nuclei,PlantSeg_3Dnuc_platinum
65,Fluo-N2DH-SIM+,2,./datasets/Fluo-N2DH-SIM+/02/t038.tif,./datasets/Fluo-N2DH-SIM+/02_ERR_SEG/mask038.tif,./datasets/Fluo-N2DH-SIM+/02_GT/SEG/man_seg038.tif,0.9414915491569549,0.9413298986764903,0.9546785926924577,0.9413298986764903,0.9413298986764903,0.9007068836728005,0.8918658448943365,0.9410759308718493,0.9419535560458389,0.9413101065899541,0.9633449731230839,0.9403506745832257,0.9412210471944323,,,,0.9367653390925211,0.9413298986764903,,0.955699116892365,0.9413298986764903,0.9413298986764903,0.940950620597799,0.9413298986764903,0.9404132889710916,0.9413298986764903,,,,,,0.9413298986764903,,,,0.9413298986764903,,0.9413298986764903,0.9413298986764903,,,,
66,Fluo-N2DH-SIM+,2,./datasets/Fluo-N2DH-SIM+/02/t106.tif,./datasets/Fluo-N2DH-SIM+/02_ERR_SEG/mask106.tif,./datasets/Fluo-N2DH-SIM+/02_GT/SEG/man_seg106.tif,0.8339676674216607,0.8392465891254477,0.838947585292205,0.8384534060243659,0.8384534060243659,0.6951402262968447,0.8363347048990614,0.837950622010801,0.8372028700716875,0.8383587433122812,0.8367627790326599,0.8391548053302769,0.8398241489258913,,,,0.8314863411279451,0.8384534060243659,,0.8382078947622464,0.8384534060243659,0.8384534060243659,0.8002436053593179,,0.8368749969854191,0.8384534060243659,,,,,,0.8384534060243659,,,,0.8384534060243659,,0.8384534060243659,0.8384534060243659,,,,
67,Fluo-N2DH-SIM+,2,./datasets/Fluo-N2DH-SIM+/02/t068.tif,./datasets/Fluo-N2DH-SIM+/02_ERR_SEG/mask068.tif,./datasets/Fluo-N2DH-SIM+/02_GT/SEG/man_seg068.tif,0.9152363087125689,0.9130811904199758,0.915897927800873,0.9132253548486493,0.9132253548486493,0.6838873609772346,0.9083422974390496,0.9116087547957789,0.9178919696560198,0.9148382728319475,0.9141485219512522,0.9144821068295005,0.9145591044676074,,,,0.9132445784141338,0.9132157432107697,,0.9132253548486493,0.9132253548486493,0.9152780478646004,0.9094809360099076,0.9132253548486493,0.909707549945174,0.9132253548486493,,,,,,0.9132253548486493,,,,0.9132253548486493,,0.9132253548486493,0.9132285587494035,,,,
68,Fluo-N2DH-SIM+,2,./datasets/Fluo-N2DH-SIM+/02/t091.tif,./datasets/Fluo-N2DH-SIM+/02_ERR_SEG/mask091.tif,./datasets/Fluo-N2DH-SIM+/02_GT/SEG/man_seg091.tif,0.8706318266140322,0.87297168806046,0.8814444958608004,0.8725142959227323,0.8725142959227323,0.6132386518478563,0.8681786593192763,0.8722657402248369,0.8752004464395624,0.8724559868099738,0.901152845171296,0.8730300292964748,0.8792503355528068,,,,0.872081667431343,0.8734815290969198,,0.8725112269315239,0.8725142959227323,0.8725142959227323,0.8359481335902335,0.8725142959227323,0.8640941760007832,0.8725142959227323,,,,,,0.8725142959227323,,,,0.8725142959227323,,0.8725142959227323,0.8725142959227323,,,,
69,Fluo-N2DH-SIM+,2,./datasets/Fluo-N2DH-SIM+/02/t110.tif,./datasets/Fluo-N2DH-SIM+/02_ERR_SEG/mask110.tif,./datasets/Fluo-N2DH-SIM+/02_GT/SEG/man_seg110.tif,0.8288711843623889,0.831985594183796,0.829960901899165,0.8304387949321012,0.8304387949321012,0.6770381808920862,0.8275576343521854,0.8305913041249007,0.8302452621629848,0.830383076757938,0.8327673247552421,0.8292752829587502,0.8291083510241459,,,,0.8231161167502565,0.8302247383605906,,0.83023646619131,0.8304387949321012,0.8304387949321012,0.818675869665919,0.8304387949321012,0.826389022105418,0.8304387949321012,,,,,,0.8304387949321012,,,,0.8304387949321012,,0.8304387949321012,0.8304387949321012,,,,
70,Fluo-N2DL-HeLa,1,./datasets/Fluo-N2DL-HeLa/01/t030.tif,./datasets/Fluo-N2DL-HeLa/01_ERR_SEG/mask030.tif,,0.9064974423222625,0.9034082130828415,0.8969675618546923,0.9062826868683118,0.9088913431777587,0.9057589808891975,0.9004438893941656,0.897075055187638,0.8988762105335842,0.9064455189864642,0.9081084697713492,0.9017698809047485,0.8974396885241862,,,,0.8701598986713364,0.898749784232979,,0.9062756078419723,0.9062826868683118,0.9057259640312787,0.9058085083212054,0.9056481431067509,0.8994898512970803,0.9013002918619409,,,,,,0.9062826868683118,,,,0.9062803271870234,,0.9062826868683118,0.9062803271870234,,,,
71,Fluo-N2DL-HeLa,1,./datasets/Fluo-N2DL-HeLa/01/t071.tif,./datasets/Fluo-N2DL-HeLa/01_ERR_SEG/mask071.tif,,0.8502810264494068,0.8386852206720753,0.8227699474947566,0.8428591600870212,0.8417615851587503,0.8428768024890804,0.8359079757087916,0.820832451490777,0.8238341968911918,0.8407159189654698,0.8295674736168054,0.8167747293713488,0.8310140488714295,,,,0.8065724042545953,0.8215733425752553,,0.8421052631578947,0.8428768024890804,0.8407819259121134,0.8417065204782218,0.8394231377930983,0.8404167468363356,0.8391112077108918,,,,,,0.8428768024890804,,,,0.8428768024890804,,0.8427709531433604,0.8428745971703498,,,,
72,Fluo-N2DL-HeLa,1,./datasets/Fluo-N2DL-HeLa/01/t073.tif,./datasets/Fluo-N2DL-HeLa/01_ERR_SEG/mask073.tif,,0.835444094041481,0.8376934798873995,0.8443268386681086,0.8411296406330139,0.8401198706658605,0.8395637605939164,0.8358204329198367,0.8143987860022668,0.8233807136049065,0.8398472687825707,0.853380734949706,0.8159092517038888,0.8247569755482566,,,,0.7950705497694966,0.8217457292483643,,0.8429098829034207,0.8411758657711059,0.8398406745763887,0.8401066783923681,0.8370402180590597,0.8393330626089864,0.8395373921810105,,,,,,0.8411758657711059,,,,0.8411736645214204,,0.841118634989862,0.8411758657711059,,,,
73,Fluo-N2DL-HeLa,1,./datasets/Fluo-N2DL-HeLa/01/t063.tif,./datasets/Fluo-N2DL-HeLa/01_ERR_SEG/mask063.tif,,0.8654275705349659,0.8472093943792057,0.8563588124607483,0.8526070632448773,0.8490924438158064,0.8519520657082214,0.8443665978023294,0.8270669287835413,0.8329449235757185,0.849983181971073,0.8365034881640928,0.8340822502521863,0.8418871449433619,,,,0.8247548133832732,0.8325239685805436,,0.8525825481912057,0.852618206665576,0.8515312403816558,0.8505700717155986,0.8488748875968108,0.8455247821621641,0.8491679344674096,,,,,,0.8526159779707119,,,,0.8526159779707119,,0.8525825481912057,0.8526159779707119,,,,
74,Fluo-N2DL-HeLa,1,./datasets/Fluo-N2DL-HeLa/01/t024.tif,./datasets/Fluo-N2DL-HeLa/01_ERR_SEG/mask024.tif,,0.9065894951870995,0.9068420961395115,0.8997569791396814,0.908039910247785,0.9092510652753103,0.908039910247785,0.9025358084418231,0.900185946767648,0.9039565205565487,0.9087399217912409,0.9081983138465809,0.9176171738805599,0.9062708885202881,,,,0.8774512015078128,0.9044533291451848,,0.9081321121287815,0.908039910247785,0.9071679793926785,0.9080304541484175,0.9082266874175993,0.9051719232092003,0.9065942160864554,,,,,,0.908039910247785,,,,0.9080375462141561,,0.908039910247785,0.908039910247785,,,,
75,Fluo-N2DL-HeLa,2,./datasets/Fluo-N2DL-HeLa/02/t030.tif,./datasets/Fluo-N2DL-HeLa/02_ERR_SEG/mask030.tif,,0.6811015800171604,0.6874530197738813,0.6686188062007609,0.6993328463383791,0.6906077954584127,0.696975306805422,0.6609253295426847,0.6866490773262889,0.6809621215925042,0.6947772248353095,0.6686875122578101,0.6482222745467389,0.6802688430148823,,,,0.5977109159967174,0.6583301476882986,,0.6996085382152565,0.696975306805422,0.6976300423194918,0.6952996166861516,0.6913226362667897,0.6822052181131993,0.6915009764573818,,,,,,0.696975306805422,,,,0.696975306805422,,0.696975306805422,0.696975306805422,,,,
76,Fluo-N2DL-HeLa,2,./datasets/Fluo-N2DL-HeLa/02/t071.tif,./datasets/Fluo-N2DL-HeLa/02_ERR_SEG/mask071.tif,,0.5657503299259624,0.6024390370798149,0.5392796171391788,0.5892459647084198,0.5754443469169372,0.5864300482212925,0.5476593662033403,0.559487353975275,0.5552036710885618,0.5874553914726844,0.5464517968966528,0.5169290264369208,0.5408042998445188,,,,0.4416344015157756,0.5245019135468824,,0.5908006272299616,0.5899350914161057,0.5878351208507497,0.5893345332465048,0.5794661199389136,0.5660353374856998,0.5814595433894991,,,,,,0.5899350914161057,,,,0.5899350914161057,,0.5899350914161057,0.589933449928453,,,,
77,Fluo-N2DL-HeLa,2,./datasets/Fluo-N2DL-HeLa/02/t073.tif,./datasets/Fluo-N2DL-HeLa/02_ERR_SEG/mask073.tif,,0.5647130783596117,0.5777573101901607,0.5834368393778121,0.5894460780418024,0.573522319494511,0.5837576398308876,0.5452352570508884,0.5551188656114747,0.5550686148781695,0.5823142476095753,0.5459534668006493,0.5155570951691125,0.5387151728306864,,,,0.4387212197366393,0.5227758819987126,,0.5889917950241856,0.5900023953282839,0.5877368975621021,0.5871968866205486,0.5762844927383439,0.5696507017561742,0.581938778969254,,,,,,0.5900023953282839,,,,0.5900023953282839,,0.5899892624101759,0.5900023953282839,,,,
78,Fluo-N2DL-HeLa,2,./datasets/Fluo-N2DL-HeLa/02/t063.tif,./datasets/Fluo-N2DL-HeLa/02_ERR_SEG/mask063.tif,,0.5791179088377282,0.6122868823711086,0.5652108511799555,0.6012227519196477,0.5898218367191033,0.5984571774360125,0.5572827236672593,0.571742920012574,0.5718343613198101,0.5938943496445305,0.5620942612308492,0.5318764591371955,0.5538369177525868,,,,0.4581828201445116,0.5408597997682707,,0.6017356990484234,0.6017356990484234,0.6030829158204506,0.5987608565205566,0.5975667191581446,0.5770786972510699,0.5921887632828865,,,,,,0.6017356990484234,,,,0.6017340331038902,,0.6016340827732815,0.6017356990484234,,,,
79,Fluo-N2DL-HeLa,2,./datasets/Fluo-N2DL-HeLa/02/t024.tif,./datasets/Fluo-N2DL-HeLa/02_ERR_SEG/mask024.tif,,0.7103471560480763,0.6978508956163474,0.6905632539610226,0.7042788465794902,0.7012532934164811,0.7062407417050663,0.6677586514980046,0.69702205687889,0.692657384162882,0.7036283966091157,0.685668750766213,0.6653599718835329,0.6994153569765414,,,,0.617971672888153,0.6884150606623411,,0.7063144715411122,0.7063976615703734,0.7065262439357372,0.7033005318943024,0.7022650072898946,0.6966107446138118,0.7002127474002754,,,,,,0.7063976615703734,,,,0.7063976615703734,,0.7063976615703734,0.7063976615703734,,,,
80,PhC-C2DH-U373,1,./datasets/PhC-C2DH-U373/01/t037.tif,./datasets/PhC-C2DH-U373/01_ERR_SEG/mask037.tif,,0.8376517540251947,0.8496022731628291,0.8334067871308947,0.8505432698453279,0.8459937671187461,0.8458666653066117,0.8498669794757381,0.8372412952876019,0.828331253694096,0.8495266567015446,0.8494415955726232,0.8196490116669306,0.8424837283415763,,,,0.851040161618228,0.8219069816611209,,0.8417477062119292,0.8505432698453279,0.8505432698453279,0.842042982020842,0.8319405145752451,0.7910979580929003,0.8445449031909525,,,,,,0.8505385388251596,,,,0.8505385388251596,,0.8505385388251596,0.8505432698453279,,,,
81,PhC-C2DH-U373,1,./datasets/PhC-C2DH-U373/01/t077.tif,./datasets/PhC-C2DH-U373/01_ERR_SEG/mask077.tif,,0.8208895149929564,0.8345080328155532,0.8103875185705782,0.836183344368089,0.8218611253737654,0.8268039259728494,0.8310137052832881,0.8296853711619301,0.8028348621796708,0.8345080328155532,0.8197222047639997,0.7941834784613211,0.813517197145835,,,,0.8490683642345873,0.804344845637082,,0.8121415284937125,0.8385105788524548,0.8115882180693311,0.8205185600639837,0.8121959707280679,0.7561089222289075,0.8232745591939546,,,,,,0.8348009916198993,,,,0.8348009916198993,,0.8348102934317523,0.8348009916198993,,,,
82,PhC-C2DH-U373,1,./datasets/PhC-C2DH-U373/01/t011.tif,./datasets/PhC-C2DH-U373/01_ERR_SEG/mask011.tif,,0.8232470038236198,0.8276987872406505,0.8167397873643418,0.8295373836381973,0.8590555245929848,0.8262600573733887,0.8294680227268132,0.8254955020843999,0.7885620390160735,0.8292461031478074,0.8148858550528414,0.7979716185569827,0.8356850850586839,,,,0.8150587893088463,0.8240142727907287,,0.8173646906407627,0.8294680227268132,0.8233113009833951,0.8327104791419804,0.8131446978843639,0.7824049563780617,0.8563284273371443,,,,,,0.8295373836381973,,,,0.8295327594138135,,0.8295373836381973,0.8295373836381973,,,,
83,PhC-C2DH-U373,1,./datasets/PhC-C2DH-U373/01/t019.tif,./datasets/PhC-C2DH-U373/01_ERR_SEG/mask019.tif,,0.8418133148772022,0.8519541923797243,0.8256934880975801,0.8537374896280437,0.846638960959444,0.8470630564422907,0.8574383240355352,0.8425587699983454,0.822943949711891,0.8537374896280437,0.8363230917933223,0.8204315678285801,0.8420289191211274,,,,0.8703972630349511,0.8395151145503755,,0.8405769093849487,0.8537374896280437,0.8804360250641672,0.8631612273842281,0.835754918197012,0.7829625396575167,0.861091756163658,,,,,,0.8537374896280437,,,,0.853732742261388,,0.853732742261388,0.853732742261388,,,,
84,PhC-C2DH-U373,1,./datasets/PhC-C2DH-U373/01/t099.tif,./datasets/PhC-C2DH-U373/01_ERR_SEG/mask099.tif,,0.8284005284336187,0.8262969195873271,0.8148358012867122,0.8286314821504811,0.8221408846385246,0.8297639992719772,0.8229944517341165,0.8224207298343849,0.7949309269990998,0.8283358718467496,0.834182632735234,0.8060691348413851,0.836183344368089,,,,0.8237109635807057,0.8063891432977882,,0.8119283279013533,0.8329425230307972,0.8386973861355959,0.8278003217033613,0.821237708960256,0.7575757575757576,0.829417161400875,,,,,,0.8286268625043578,,,,0.8286268625043578,,0.8286314821504811,0.8286268625043578,,,,
85,PhC-C2DH-U373,2,./datasets/PhC-C2DH-U373/02/t037.tif,./datasets/PhC-C2DH-U373/02_ERR_SEG/mask037.tif,,0.9455292659916732,0.8864983906488226,0.8825047008002413,0.8998774255694987,0.8937041348908394,0.8879991653407757,0.9002564863211671,0.8905535009089199,0.8813939948432171,0.8954943253533888,0.8957028221835781,0.8729623151205275,0.8909090909090909,,,,0.8944178219324715,0.8873099887883608,,0.8872017353579176,0.8953652788688138,0.8845828397359959,0.8901832368447853,0.8787277889961119,0.845419594325865,0.89031157862849,,,,,,0.8954943253533888,,,,0.8954893617021277,,0.8954893617021277,0.8954943253533888,,,,
86,PhC-C2DH-U373,2,./datasets/PhC-C2DH-U373/02/t077.tif,./datasets/PhC-C2DH-U373/02_ERR_SEG/mask077.tif,./datasets/PhC-C2DH-U373/02_GT/SEG/man_seg077.tif,0.8918629298470755,0.8952213631329383,0.8803187896798595,0.9013446318482581,0.8858397880306074,0.8823921026078454,0.894869109947644,0.8914031878756206,0.8772368434702325,0.8952213631329383,0.8875560655053718,0.8811299669949842,0.8921695486805474,,,,0.8710983241696458,0.9064174080687726,,0.8835971125672025,0.8987610730896052,0.9231269942904511,0.8934663586923823,0.8787667997321387,0.8633195012201778,0.8875806767064346,,,,,,0.8952213631329383,,,,0.8952164009111617,,0.8952164009111617,0.8952164009111617,,,,
87,PhC-C2DH-U373,2,./datasets/PhC-C2DH-U373/02/t011.tif,./datasets/PhC-C2DH-U373/02_ERR_SEG/mask011.tif,,0.9026040420873341,0.9093189557620631,0.9034095391363343,0.9103872556393954,0.9042407660738714,0.8993091179117676,0.9108159192422627,0.9042658142930429,0.8947699073346945,0.9094851692008991,0.9175026689378025,0.8884818884818885,0.9011199125921879,,,,0.8963981430053551,0.9061161934556256,,0.8961149865487532,0.913260451248652,0.8809637652537263,0.9070000263456016,0.8846564428359414,0.8680320422825997,0.9061764287632922,,,,,,0.9094801320048433,,,,0.9094801320048433,,0.9094851692008991,0.9094801320048433,,,,
88,PhC-C2DH-U373,2,./datasets/PhC-C2DH-U373/02/t019.tif,./datasets/PhC-C2DH-U373/02_ERR_SEG/mask019.tif,./datasets/PhC-C2DH-U373/02_GT/SEG/man_seg019.tif,0.8885804337389634,0.8873788838014581,0.8905238744456458,0.8922091196407145,0.8916008989703653,0.8864344762162895,0.8952362499541796,0.8885557964605233,0.8708613550718269,0.8922289057414654,0.8832344676865439,0.8805093046033301,0.8877677428104226,,,,0.8879203768329134,0.8824949091183347,,0.8892705386133238,0.8916453896631656,0.8784157614196073,0.8975166921385074,0.8697981514871281,0.8626578076509369,0.893337588181288,,,,,,0.8922239591774849,,,,0.8922239591774849,,0.8922239591774849,0.8922239591774849,,,,
89,PhC-C2DH-U373,2,./datasets/PhC-C2DH-U373/02/t099.tif,./datasets/PhC-C2DH-U373/02_ERR_SEG/mask099.tif,,0.8845239613951684,0.9088859294030776,0.8895269917510703,0.9132149380050061,0.9003063739968024,0.8928375303993097,0.9095859187033051,0.8963335560183912,0.8875166889185581,0.9098327999219011,0.8758211771047401,0.8756461915188578,0.8947996670279099,,,,0.9070050504651328,0.8832001706702188,,0.8879203768329134,0.9137410009174239,0.9233416147417928,0.9089211683914048,0.8900943950491559,0.8414759486715038,0.9010849610375284,,,,,,0.9098277608915907,,,,0.9098327999219011,,0.9098327999219011,0.9098277608915907,,,,
90,PhC-C2DL-PSC,1,./datasets/PhC-C2DL-PSC/01/t125.tif,./datasets/PhC-C2DL-PSC/01_ERR_SEG/mask125.tif,,0.851792316347854,0.894572382697043,0.8640357776928782,0.8956115532112314,0.8949705967018958,0.8833787465940055,0.8922384096290991,0.8800873130826822,0.8878884164716807,0.8879915506550974,0.8467375283320494,0.8454637688898382,0.8956115532112314,,,,0.8956115532112314,0.8812685135202566,,0.8956115532112314,0.8956115532112314,0.8956115532112314,0.8952477138848648,0.8903796758658884,0.8350889070309233,0.8032754808538948,,,,,,0.8956115532112314,,,,0.8956072209690579,,0.8956028887466861,0.8956115532112314,,,,
91,PhC-C2DL-PSC,1,./datasets/PhC-C2DL-PSC/01/t109.tif,./datasets/PhC-C2DL-PSC/01_ERR_SEG/mask109.tif,,0.8684573918097303,0.8988358916246008,0.8702395071861175,0.9086848566714454,0.9086497196072431,0.8977237107929833,0.9082632972665803,0.8975283448787049,0.8949619380957168,0.9030356704470106,0.8574029411567117,0.8573197575345012,0.9060750627361223,,,,0.9086848566714454,0.8867460999877165,,0.9012297571430209,0.9086848566714454,0.9086848566714454,0.9086848566714454,0.9018531511824673,0.8561684300982867,0.8391171599050109,,,,,,0.9086804644676709,,,,0.9086804644676709,,0.9086848566714454,0.9086848566714454,,,,
92,PhC-C2DL-PSC,1,./datasets/PhC-C2DL-PSC/01/t148.tif,./datasets/PhC-C2DL-PSC/01_ERR_SEG/mask148.tif,,0.8164974869419532,0.8818276488725233,0.8310620928379211,0.8804283016429716,0.8782268437165993,0.8504166248368638,0.8797421881373909,0.8604233862827869,0.8630937005132583,0.8706233381370897,0.8086546953193995,0.8080830099838688,0.8801299298895414,,,,0.8804283016429716,0.8612708720892398,,0.8804283016429716,0.8804283016429716,0.8804283016429716,0.8802322181091135,0.8739282591652904,0.7951575935573096,0.8295111907130427,,,,,,0.8804283016429716,,,,0.8804283016429716,,0.8804155123397733,0.8804283016429716,,,,
93,PhC-C2DL-PSC,1,./datasets/PhC-C2DL-PSC/01/t134.tif,./datasets/PhC-C2DL-PSC/01_ERR_SEG/mask134.tif,,0.8438842859461178,0.884940970604611,0.8503134271755861,0.894858040993119,0.8929250374846809,0.8559732201394934,0.8945161268218478,0.8839733703416837,0.8753137053634008,0.8862011957038347,0.8337338583269036,0.8306902830657176,0.8853651440209485,,,,0.894858040993119,0.8806201620692626,,0.894858040993119,0.894858040993119,0.894858040993119,0.894858040993119,0.8879141989611737,0.8230892993731372,0.7934497051783524,,,,,,0.894858040993119,,,,0.894858040993119,,0.8948537121944199,0.894858040993119,,,,
94,PhC-C2DL-PSC,1,./datasets/PhC-C2DL-PSC/01/t043.tif,./datasets/PhC-C2DL-PSC/01_ERR_SEG/mask043.tif,,0.9101441865927886,0.9250219902384229,0.9171553320189256,0.9297425195256608,0.9297425195256608,0.9175099003377558,0.9292263463694428,0.9245976499415269,0.9239771100909983,0.9290244407285007,0.9093878697332649,0.9005196733481812,0.9297425195256608,,,,0.9297425195256608,0.922982403264322,,0.9297425195256608,0.9297425195256608,0.9297425195256608,0.9297425195256608,0.92756300763412,0.8894581339140696,0.8669475731302163,,,,,,0.9297425195256608,,,,0.9297425195256608,,0.9297425195256608,0.9297425195256608,,,,
95,PhC-C2DL-PSC,2,./datasets/PhC-C2DL-PSC/02/t125.tif,./datasets/PhC-C2DL-PSC/02_ERR_SEG/mask125.tif,,0.8740468105008439,0.9026864343210279,0.8714885897499537,0.9105885821693142,0.9086233676580567,0.874262781837656,0.9100694076629376,0.8886880012387228,0.8933830662926042,0.9031448330296953,0.8639352440707065,0.8671282862821987,0.8938975326175809,,,,0.9105885821693142,0.896426366691817,,0.9105885821693142,0.9105885821693142,0.9105885821693142,0.9094581995234642,0.9024769541652236,0.8532073195254374,0.8170426614207037,,,,,,0.9105885821693142,,,,0.9105841811995974,,0.9105885821693142,0.9105885821693142,,,,
96,PhC-C2DL-PSC,2,./datasets/PhC-C2DL-PSC/02/t109.tif,./datasets/PhC-C2DL-PSC/02_ERR_SEG/mask109.tif,,0.8797379281274008,0.910641395387408,0.8897121141701069,0.9201511230050513,0.9199244474175785,0.8956722066809281,0.9193113581932408,0.9049675133035835,0.9039705075556025,0.91495551071483,0.8809144241082868,0.8759584025041729,0.9171243135297055,,,,0.9201511230050513,0.9044164074069823,,0.9201511230050513,0.9201511230050513,0.9201511230050513,0.9201511230050513,0.912826899128269,0.8654989305498391,0.853029290927654,,,,,,0.9201511230050513,,,,0.9201511230050513,,0.9201511230050513,0.9201466778712263,,,,
97,PhC-C2DL-PSC,2,./datasets/PhC-C2DL-PSC/02/t148.tif,./datasets/PhC-C2DL-PSC/02_ERR_SEG/mask148.tif,,0.845328278614669,0.8929682382824892,0.860594491165182,0.8963223089479966,0.8933484903476754,0.8534847811076127,0.8958845243945646,0.8741865509761388,0.8775210854418776,0.8921175456125703,0.8432614420480683,0.8451435512072717,0.8876692937398583,,,,0.8963223089479966,0.881951471862847,,0.8963223089479966,0.8963223089479966,0.8963223089479966,0.8963223089479966,0.8851208996506763,0.8228168568364422,0.7976086499513451,,,,,,0.8963223089479966,,,,0.8963223089479966,,0.8963223089479966,0.8963223089479966,,,,
98,PhC-C2DL-PSC,2,./datasets/PhC-C2DL-PSC/02/t134.tif,./datasets/PhC-C2DL-PSC/02_ERR_SEG/mask134.tif,,0.8617095298590879,0.8956375470801184,0.8712141550276021,0.9028610363600075,0.9033588280244254,0.8718940559961363,0.9041978029546472,0.8828657041678016,0.8882279423314643,0.9009421746334778,0.8517509745000246,0.8581269531906314,0.8990097876481026,,,,0.9051819184123484,0.8905132448066956,,0.8976542427480113,0.9051819184123484,0.9025991453167902,0.9032583754015604,0.8975630736568537,0.8404025880661394,0.818078199457277,,,,,,0.9051819184123484,,,,0.9051819184123484,,0.9051819184123484,0.9051819184123484,,,,
99,PhC-C2DL-PSC,2,./datasets/PhC-C2DL-PSC/02/t043.tif,./datasets/PhC-C2DL-PSC/02_ERR_SEG/mask043.tif,,0.915618908607167,0.9317244945013484,0.9160260201064458,0.9366724183421632,0.9366724183421632,0.915601212031631,0.9366724183421632,0.9252051843874178,0.9272584479044922,0.9348833737289381,0.9084125782574783,0.904735660057594,0.9364599092284418,,,,0.9366724183421632,0.9223005309595048,,0.9366724183421632,0.9366724183421632,0.9366724183421632,0.9366724183421632,0.9343960259803864,0.9043333318027156,0.9204000833506981,,,,,,0.9366724183421632,,,,0.936667896386026,,0.9366724183421632,0.9366724183421632,,,,
